"行政區域","綜合所得中位數_log","平均教育程度","有偶比例","女男比","扶老比_log","每戶平均用電度數","cluster"
"三民區鼎泰里",0.675614551117427,0.630254059513635,0.670826402801066,0.628321256038647,0.453079678141432,0.413426379055391,"6"
"三民區鼎西里",0.445124057509557,0.438349778571983,0.459287104546961,0.510567632850241,0.500947688853791,0.412515412286611,"5"
"三民區鼎中里",0.427828082545417,0.458394841115686,0.46820569889094,0.471165458937198,0.553319872728386,0.557515899547906,"4"
"三民區豐裕里",0.327632726119688,0.36562815632041,0.342099515101247,0.438103864734299,0.68348200985425,0.360675047560939,"3"
"三民區鳳北里",0.332520923156406,0.396550384585502,0.378413397799573,0.338164251207729,0.786623399291962,0.474211166334058,"3"
"三民區鳳南里",0.334144221439234,0.35529484888509,0.404814584158469,0.359752415458937,0.771679208899935,0.524691436488668,"3"
"三民區港東里",0.316118682737919,0.37860306114521,0.304793375688827,0.494716183574879,0.7122571022107,0.541732870646956,"3"
"三民區港西里",0.361285524652479,0.399191981974983,0.424067455468349,0.341032608695652,0.733437507976405,1,"4"
"三民區港新里",0.453644446887213,0.616036050034962,0.555288267661408,0.553592995169082,0.687451525090737,0.431565210390953,"4"
"三民區建東里",0.39064790072153,0.399347370056717,0.389455802131308,0.635718599033816,0.631427275206105,0.686690987360866,"4"
"三民區精華里",0.462081978653893,0.569808095719058,0.498331041736741,0.556763285024155,0.80076314932661,0.608661387296463,"4"
"三民區力行里",0.249012000850797,0.321497941107917,0.28093035935259,0.281099033816425,0.719912135450729,0.407452131874092,"3"
"三民區立誠里",0.395194562719067,0.485820837541761,0.452954722691269,0.625452898550725,0.871974616006715,0.649010859571295,"4"
"三民區立德里",0.39670483756355,0.474011343329966,0.39401433617588,0.499094202898551,0.771739301169425,0.492773703143471,"4"
"三民區立業里",0.427828082545417,0.39025716727527,0.39029776766781,0.555555555555555,0.798568138761865,0.433247321122142,"4"
"三民區民享里",0.432184506822534,0.541605158884313,0.466532610594504,0.558725845410628,0.743655398080322,0.520433196476465,"4"
"三民區千北里",0.322716833767868,0.390956413643073,0.331974450818292,0.506642512077295,0.782126326273083,0.443996728993742,"3"
"三民區千秋里",0.284073445050223,0.25444798383964,0.282182237393882,0.396437198067633,0.670148487352718,0.300996131569024,"2"
"三民區千歲里",0.36598826071307,0.514645326703442,0.398139686347503,0.650211352657005,0.773060443345371,0.411591734353616,"4"
"三民區十美里",0.452230179778512,0.479294538108927,0.379623050509868,0.421346618357488,0.665055721553146,0.444077233033774,"4"
"三民區十全里",0.473205883317075,0.461657990832103,0.398925982358581,0.45697463768116,0.673496811701824,0.452093740599035,"4"
"三民區同德里",0.469051113945891,0.563359490327092,0.435836279102867,0.412288647342995,0.721346083462829,0.548351150148509,"4"
"三民區灣愛里",0.35655716047595,0.243803900240851,0.251998704882764,0.432065217391304,0.604016000216652,0.377097871727405,"2"
"三民區灣成里",0.464876353626683,0.399191981974983,0.433890137927495,0.48792270531401,0.589512050672857,0.39332155432116,"5"
"三民區灣復里",0.36598826071307,0.368114365628156,0.357036393534903,0.485960144927536,0.526167063684772,0.406791151334884,"5"
"三民區灣華里",0.443695822324368,0.414109237821459,0.453185714840172,0.51298309178744,0.653953551325197,0.402617652417452,"4"
"三民區灣利里",0.350212322848571,0.412399968922384,0.419014978887414,0.457578502415459,0.69785476540831,0.454835115014851,"4"
"三民區灣勝里",0.316118682737919,0.373941418693186,0.448275915974246,0.411684782608696,0.744323659642906,0.442200217784614,"3"
"三民區灣興里",0.594230393333326,0.515422267112112,0.536994518264735,0.438103864734299,0.66994899472838,0.543050594670633,"4"
"三民區灣中里",0.436519167024159,0.441302152124932,0.46938586087193,0.513737922705314,0.580145699276613,0.448623592768195,"5"
"三民區灣子里",0.515012311679355,0.478750679822857,0.561220769008952,0.532155797101449,0.519389939887641,0.429929707261888,"7"
"三民區興德里",0.489628821803983,0.525988656670033,0.495234039657298,0.455163043478261,0.673063780436849,0.402299873312063,"4"
"三民區裕民里",0.530669627007428,0.40719446818429,0.525778353029507,0.358091787439614,0.587175349640586,0.42059547567295,"5"
"三民區長明里",0.302769916689347,0.485587755419159,0.494391540257443,0.444142512077295,0.699471135515245,0.636138687275701,"4"
"三民區正順里",0.470438248820212,0.559319400202004,0.521233945092528,0.605223429951691,0.583947860486565,0.374076851698847,"7"
"三民區正興里",0.594230393333326,0.588454665527154,0.560559871915699,0.621376811594203,0.461328428542282,0.377898675072983,"7"
"杉林區大愛里",0.32926518695701,0.0933105430813457,0.228050698261925,0.263888888888889,0.654882524693126,0.356781194256249,"2"
"杉林區集來里",0.132386087950593,0.0215212493201772,0.240495781218598,0.0600845410628018,0.784946473199983,0.157372687097745,"8"
"杉林區木梓里",0.19741660042515,0,0.283336240670338,0.0877113526570049,0.787418447150078,0.154601653298759,"8"
"杉林區杉林里",0.0258318929403359,0.00986714319011734,0.142874532284031,0.132850241545894,0.812192728987576,0.20820886985039,"8"
"杉林區上平里",0.221753654022263,0.15251340222205,0.359108586505728,0.223128019323672,0.791503634407453,0.206251350561198,"8"
"杉林區新庄里",0.299400387487219,0.0703908010255613,0.277053629548132,0.207578502415459,0.874087172163831,0.202671039307157,"8"
"杉林區月眉里",0.32926518695701,0.138450780825111,0.321578336903555,0.178442028985507,0.803463278674443,0.281683636070894,"8"
"杉林區月美里",0.348618837223299,0.130370600574936,0.405909447772283,0.164402173913043,0.821265562715175,0.244427213755175,"8"
"桃源區寶山里",0.447973494156184,0.220728770103333,0.228296254109722,0.219504830917874,0.385869548621655,0.103854448695623,"2"
"桃源區復興里",0.330894582138373,0.20837541760547,0.205052971309872,0.278381642512077,0.415115134498011,0.138750831521992,"2"
"桃源區高中里",0.549852118240827,0.181804055628933,0.224461584069004,0.29423309178744,0.38327151903855,0.183981390855589,"2"
"桃源區建山里",0.236397928726148,0.187164944448761,0.15146919405017,0.417119565217391,0.324528914903023,0.171528686979107,"2"
"桃源區拉芙蘭里",0.386077287804042,0.301763654727682,0.261939806875331,0.185084541062802,0.217938196800418,0,"2"
"桃源區梅山里",0.245426654099932,0.169373009090203,0.164832725294415,0.191123188405797,0.317114355295619,0.135780656150297,"2"
"桃源區勤和里",0.392166103521987,0.24939787118328,0.389065916894323,0.502868357487923,0,0.257138377970705,"5"
"桃源區桃源里",0.289212567749193,0.197265169761479,0.167675423769292,0.284873188405797,0.437070138760855,0.27248075317885,"2"
"田寮區崇德里",0.264965206376316,0.168829150804133,0.331668967110697,0.204408212560386,0.845788120998394,0.315580073978976,"8"
"田寮區大同里",0.184023680147461,0.0528319477896046,0.525003009083289,0.0801630434782609,0.899647531620531,0.127018426951058,"8"
"田寮區古亭里",0.144578129482223,0.00955636702664907,0.555043938609666,0.0416666666666666,0.968531456371708,0.213916182583163,"8"
"田寮區鹿埔里",0.0990107163359405,0.0443632973350944,0.483328386854157,0.0999396135265701,0.806248346784057,0.193637638604653,"8"
"田寮區南安里",0.182093417551381,0.071090047393365,0.424763419160432,0.0928442028985507,0.904102075930343,0.272667183587345,"8"
"田寮區七星里",0.427828082545417,0.0287467951208143,1,0.0535929951690821,1,0.0972700656319779,"1"
"田寮區三和里",0.189788835438605,0.0680599797995494,0.618556599798988,0.00875603864734306,0.862969459654059,0.118620584459331,"8"
"田寮區田寮里",0.384548384009164,0.066428404941341,0.590510694315018,0.219957729468599,0.949243102028456,0.345391991119133,"1"
"田寮區西德里",0.152612007983151,0.109160127418227,0.422441355258081,0.205012077294686,0.918865719747507,0.170842284111469,"8"
"田寮區新興里",0.342215467354586,0.175355450236967,0.48872386519844,0.229317632850242,0.879216379646014,0.228703503620563,"1"
"小港區大苓里",0.379945441229388,0.414186931862326,0.58275476476902,0.506038647342995,0.483312458904708,0.364081639570702,"7"
"小港區大坪里",0.437959254788918,0.283738637246523,0.419879788931923,0.432669082125604,0.513326500217234,0.277353366128137,"5"
"小港區店鎮里",0.440832279530184,0.381555434698159,0.6454065140325,0.445954106280193,0.447586044192846,0.354493184697453,"7"
"小港區二苓里",0.421985281482233,0.397482713075907,0.643380840634418,0.409420289855072,0.543662255214867,0.380953591539449,"7"
"小港區鳳宮里",0.408693320920033,0.364928909952607,0.547382503538213,0.477958937198067,0.443187630245345,0.293246558452289,"5"
"小港區鳳林里",0.399717523503867,0.318001709268899,0.902046402556334,0.547705314009662,0.57947297357938,0.121433988805701,"7"
"小港區鳳鳴里",0.432184506822534,0.303239841504157,0.681655097991578,0.410024154589372,0.613072818670306,0.154432171109219,"1"
"小港區鳳森里",0.478714807722581,0.313184678735141,0.864742173631889,0.474184782608696,0.593875127314143,0.134844267053086,"7"
"小港區鳳興里",0.433631801034819,0.303239841504157,0.861054607879462,0.496074879227053,0.534433979970705,0.0977954604195532,"7"
"小港區鳳源里",0.447973494156184,0.307357625670111,0.871042955114863,0.404589371980676,0.554495551737153,0.120510310872706,"7"
"小港區港后里",0.436519167024159,0.346204646103644,0.579244664427208,0.391757246376812,0.452275508734347,0.366017973586201,"5"
"小港區港口里",0.516327933886064,0.592883225856577,0.621919952831037,0.399909420289855,0.495126621548297,0.306508539783826,"7"
"小港區港明里",0.378405684518134,0.32724730013208,0.405617216608682,0.435084541062802,0.533092847313271,0.30274179812129,"5"
"小港區港南里",0.485552137660133,0.35133245280087,0.458760033924372,0.23143115942029,0.452216120542169,0.218610839233432,"5"
"小港區港墘里",0.453644446887213,0.431745785098283,0.558848133166006,0.453955314009662,0.543152107805125,0.378517285064806,"7"
"小港區港興里",0.426371066788949,0.361898842358791,0.561790489531902,0.383001207729469,0.663763344122915,0.328579357916725,"5"
"小港區港正里",0.51895320874546,0.463522647812913,0.591834404356327,0.373037439613527,0.541013558858773,0.288001084686013,"7"
"小港區高松里",0.399717523503867,0.310232305182193,0.573012971671332,0.401721014492754,0.501676736832972,0.379034205742904,"5"
"小港區桂林里",0.427828082545417,0.362908864890063,0.576173033271065,0.448369565217391,0.404117022320553,0.456381639994407,"7"
"小港區合作里",0.426371066788949,0.326858829927745,0.56975413260168,0.401117149758454,0.521815297501568,0.363496926016787,"5"
"小港區宏亮里",0.485552137660133,0.372076761712377,0.569005367039973,0.566576086956522,0.407283522951225,0.414824607119099,"7"
"小港區濟南里",0.503081070788938,0.417760857742211,0.660115772481525,0.439311594202899,0.478272049660379,0.365729853863982,"7"
"小港區孔宅里",0.417577214359466,0.371222127262839,0.556713521711864,0.421346618357488,0.456857259138849,0.377068212344235,"5"
"小港區六苓里",0.571091617306002,0.471602828063087,0.681272417239457,0.583786231884058,0.360872174605164,0.481537033976942,"7"
"小港區龍鳳里",0.463480291090441,0.349467795820061,0.893516403609023,0.438707729468599,0.613035101043851,0.162872384148331,"7"
"小港區坪頂里",0.424911600205831,0.312563126408204,0.509625913921642,0.330314009661836,0.417977076198078,0.343404812446772,"5"
"小港區青島里",0.354975295536266,0.324683396783467,0.458738833616002,0.533514492753623,0.582019499624533,0.332138483897074,"5"
"小港區三苓里",0.440832279530184,0.421567865744697,0.660005347705438,0.499094202898551,0.515451921455114,0.34898501353739,"7"
"小港區廈莊里",0.419049059799922,0.408903737083366,0.648989133248855,0.398097826086957,0.428885219841703,0.371343951392508,"7"
"小港區山東里",0.457873469129968,0.3960842203403,0.632439728909144,0.477958937198067,0.518689369833306,0.343680221004775,"7"
"小港區山明里",0.437959254788918,0.342475332142025,0.611839633096102,0.484752415458937,0.38646180355268,0.372521852609814,"7"
"小港區順苓里",0.456466084102681,0.423976381011576,0.62865932627394,0.554800724637681,0.326429848665207,0.387838805489528,"7"
"小港區松金里",0.413146637860201,0.344883847408904,0.513040146893871,0.45576690821256,0.420920412747012,0.358742950600179,"5"
"小港區松山里",0.500407254561711,0.436873591795509,0.721277543927928,0.497886473429952,0.416724803923919,0.387381203577769,"7"
"小港區泰山里",0.571091617306002,0.44083598787973,0.728162405602395,0.436292270531401,0.415109138982273,0.423574125154123,"7"
"小港區小港里",0.393681654438473,0.36562815632041,0.512578230123303,0.358695652173913,0.667853054772204,0.355717693516883,"5"
"小港區正苓里",0.433631801034819,0.385595524823246,0.567399586478552,0.492300724637681,0.393673737293826,0.414002618499828,"7"
"小港區中厝里",0.322716833767868,0.308212260119649,0.50778016086559,0.346618357487923,0.461271168666245,0.402596467143759,"5"
"新興區愛平里",0.499067250157784,0.641830471602828,0.687253623647529,0.685990338164251,0.766003078127399,0.6327278582112,"6"
"新興區成功里",0.569856524315829,0.661875534146531,0.535606940064747,0.617300724637681,0.788129447214709,0.570667717456242,"6"
"新興區大明里",0.379945441229388,0.48240229974361,0.332873565549665,0.670440821256039,0.765320303347688,0.61981755242296,"4"
"新興區德生里",0.538393589105858,0.768549452257012,0.657466476747432,0.684480676328502,0.669721605119291,0.514509793952028,"6"
"新興區德望里",0.495034774987291,0.660710123533525,0.539376601634919,0.568538647342995,0.747287413719445,0.595831585548254,"4"
"新興區德政里",0.457873469129968,0.519928521482402,0.43259935973565,0.638586956521739,0.736406575044123,0.524788888747654,"4"
"新興區東坡里",0.376863190460175,0.465853469038925,0.517760304931158,0.441123188405797,0.781211790140137,0.470427476452568,"4"
"新興區光耀里",0.478714807722581,0.584026105197731,0.481009912720884,0.618055555555556,0.716442279753003,0.464012575578464,"4"
"新興區漢民里",0.304449786873508,0.505088959676793,0.430213166313938,0.637228260869565,0.786506883848831,0.551740793939317,"4"
"新興區浩然里",0.496381016807543,0.644705151114909,0.569193956268565,0.670440821256039,0.778523445491113,0.428200988928576,"6"
"新興區華聲里",0.52026287341538,0.587600031077616,0.482629791920147,0.477355072463768,0.737713824320313,0.499667391203027,"4"
"新興區建華里",0.351802887325321,0.502602750369047,0.408149794997143,0.485356280193237,0.770880234540956,0.779973984483906,"4"
"新興區建興里",0.302769916689347,0.461813378913837,0.489475760353609,0.372433574879227,0.740627484159449,0.448640540987149,"4"
"新興區蕉園里",0.466270173491219,0.596457151736462,0.534892452663757,0.313556763285024,0.775907709724842,0.59427658645922,"4"
"新興區開平里",0.648949630223224,0.712842824955326,0.578930431561133,0.624849033816425,0.634123696478289,0.459783994949431,"6"
"新興區黎明里",0.275440013827695,0.500738093388237,0.383021885865107,0.364432367149758,0.68375881094198,0.674484032659218,"4"
"新興區明莊里",0.369109316880889,0.381866210861627,0.445302189890695,0.330917874396135,0.824719023283058,0.563939274531488,"3"
"新興區南港里",0.384548384009164,0.508662885556678,0.435060988096127,0.375905797101449,0.687092473203641,0.532907085626639,"4"
"新興區秋山里",0.359712264603868,0.421412477662963,0.348501845118696,0.417119565217391,0.762650713862429,0.809400329642859,"4"
"新興區仁聲里",0.375317949305381,0.533680366715873,0.382193983419061,0.791062801932367,0.682761257632309,0.572633710854911,"4"
"新興區榮治里",0.703605774650642,0.623960842203403,0.524599218370005,0.528381642512077,0.745343616475959,0.670454593602895,"6"
"新興區順昌里",0.430734794406597,0.50912904980188,0.579675883557213,0.489130434782609,0.734462520230886,0.469211441742616,"4"
"新興區文昌里",0.591823588241945,0.801802501748116,0.674417989882642,0.560084541062802,0.728402549017509,0.520920457771394,"6"
"新興區新江里",0.306126410929686,0.512236811436563,0.474239205559275,0.506642512077295,0.682566863591925,0.788621813205205,"4"
"新興區興昌里",0.505746672514046,0.634294149638723,0.538689845801711,0.629679951690821,0.744886753345174,0.461347468147941,"6"
"新興區永寧里",0.446549945552873,0.641131225235024,0.472091530041927,0.484752415458937,0.763963767734204,0.544143754793168,"4"
"新興區玉衡里",0.404217028898295,0.443399891228343,0.400855145445615,0.246829710144927,0.738242888638641,0.515234330312313,"3"
"新興區長驛里",0.351802887325321,0.432367337425219,0.343068988607336,0.597826086956522,0.666743489461163,0.557935367967019,"4"
"新興區振成里",0.459278574990224,0.606401988967446,0.536400458511078,0.546346618357488,0.825910293709579,0.647506705139124,"4"
"新興區振華里",0.456466084102681,0.661564757983063,0.547685781944578,0.614583333333333,0.815600336659649,0.700113976772466,"4"
"新興區正氣里",0.480086590900162,0.615336803667159,0.523252023731149,0.607940821256039,0.840852561441658,0.54106765305301,"4"
"新興區中東里",0.401219952760811,0.531971097816797,0.405397046698256,0.506642512077295,0.602037210922032,0.354421154766898,"4"
"鹽埕區博愛里",0.212473857766534,0.305337580607567,0.209391946262379,0.535477053140097,0.769688908769115,0.353760174227691,"3"
"鹽埕區慈愛里",0.319424030274689,0.290420324761091,0.317522880770428,0.429045893719807,0.739448610449377,0.433514255570668,"3"
"鹽埕區府北里",0.218053636990509,0.27985393520317,0.282420437791308,0.223128019323672,0.761535803124749,0.416235546347023,"3"
"鹽埕區港都里",0.330894582138373,0.373786030611452,0.424884470130733,0.541817632850241,0.734567981802739,0.565566303551076,"4"
"鹽埕區光明里",0.413146637860201,0.464299588221583,0.358090919718642,0.511775362318841,0.731208839350438,0.401460936473838,"4"
"鹽埕區河濱里",0.414626011925474,0.567788050656515,0.414899796144958,0.465579710144927,0.697779980822951,0.437908081334503,"4"
"鹽埕區江南里",0.373769951251436,0.424520239297646,0.392858238820392,0.310235507246377,0.711414344847917,0.701927436200548,"4"
"鹽埕區江西里",0.423449674537164,0.479916090435864,0.423531884955081,0.333635265700483,0.683232041644637,0.474245062771966,"4"
"鹽埕區教仁里",0.367550192150329,0.473234402921296,0.412852380024425,0.486564009661836,0.742059775991727,0.43387864227818,"4"
"鹽埕區瀨南里",0.375317949305381,0.382720845311165,0.376242836351963,0.353562801932367,0.819653368129278,0.373259100134315,"3"
"鹽埕區藍橋里",0.475964717689398,0.432056561261751,0.492631364631847,0.520682367149759,0.625902049449771,0.446653362314788,"4"
"鹽埕區陸橋里",0.445124057509557,0.366249708647347,0.350061289292633,0.506642512077295,0.757114060774411,0.398749221441192,"3"
"鹽埕區南端里",0.324358561181209,0.464454976303318,0.375973330182823,0.431461352657005,0.842617737484791,0.445839847804994,"4"
"鹽埕區沙地里",0.443695822324368,0.448838474089037,0.199759286935568,0.536684782608696,0.718567037956842,0.281878540588866,"3"
"鹽埕區壽星里",0.410180301025346,0.382254681065962,0.368227666354186,0.360960144927536,0.747639184430272,0.469003826060429,"3"
"鹽埕區新豐里",0.417577214359466,0.415896200761402,0.405601708307968,0.415911835748792,0.681612453624508,0.347743556499006,"3"
"鹽埕區新化里",0.284073445050223,0.336026726750058,0.26213773461767,0.359752415458937,0.748042261776122,0.533851948833327,"3"
"鹽埕區新樂里",0.421985281482233,0.587366948955015,0.537269450976233,0.42481884057971,0.742764742825755,0.48196921356027,"4"
"鹽埕區育仁里",0.386077287804042,0.479449926190661,0.277051030108736,0.575935990338164,0.68780862245622,0.452814039904582,"4"
"鹽埕區中山里",0.429282655692598,0.618444565301841,0.446915399672859,0.549667874396135,0.793345886333076,0.552304322219539,"4"
"鹽埕區中原里",0.322716833767868,0.474166731411701,0.343997453914019,0.684480676328502,0.761539541220547,0.525496476888985,"4"
"燕巢區安招里",0.337381735192126,0.269054463522648,0.276293369112724,0.0582729468599033,0.828755533132143,0.447746522437323,"8"
"燕巢區東燕里",0.306126410929686,0.227565845699635,0.309618024490279,0.365036231884058,0.650981970173464,0.386389732768958,"3"
"燕巢區鳳雄里",0.387603502232898,0.295392743376583,0.320854858931931,0.25,0.657300633722214,0.515658035786164,"3"
"燕巢區橫山里",0.314461275015055,0.238054541216689,0.316206447328919,0.0614432367149758,0.659604983331491,0.402579518924805,"8"
"燕巢區尖山里",0.319424030274689,0.192603527309455,0.301434476857208,0.336503623188406,0.786179417449027,0.520500989352282,"3"
"燕巢區角宿里",0.338995973200227,0.310465387304794,0.445042004807576,0.319595410628019,0.532226150039768,0.419048950693394,"5"
"燕巢區金山里",0.247221179411988,0.140781602051123,0.36604554898743,0.0679347826086957,0.737534403242524,0.213026401088076,"8"
"燕巢區南燕里",0.378405684518134,0.281718592183979,0.434640464181207,0.328049516908212,0.583726937784616,0.401520255240177,"5"
"燕巢區瓊林里",0.3470224197001,0.304405252117163,0.457951925625654,0.338768115942029,0.577840468795813,0.430001737192443,"5"
"燕巢區深水里",0.256138551626687,0.165799083210318,0.298035508533251,0.360356280193237,0.742752525390626,0.33789240423197,"2"
"燕巢區西燕里",0.358136146678939,0.301996736850284,0.396191600733758,0.354015700483092,0.629828506453181,0.452398808540208,"3"
"永安區保寧里",0.350212322848571,0.301142102400746,0.669746358450779,0.412892512077295,0.512057495259846,0.358111629444141,"5"
"永安區維新里",0.332520923156406,0.351099370678269,0.538196932114551,0.471769323671497,0.476988624954166,0.325227847618563,"5"
"永安區新港里",0.250799133674352,0.228964338435242,0.599494022310769,0.448973429951691,0.564705125474494,0.11520975539483,"1"
"永安區鹽田里",0.381482470292251,0.262450470048947,0.626403330659318,0.261624396135266,0.691428568018265,0.0868469109752429,"1"
"永安區永安里",0.306126410929686,0.311164633672597,0.60989410127861,0.391757246376812,0.663008022581394,0.226313804748044,"1"
"永安區永華里",0.342215467354586,0.308600730323984,0.623525075464404,0.401117149758454,0.65399910387356,0.223839364780754,"1"
"梓官區赤東里",0.236397928726148,0.222282650920674,0.23707047799217,0.340428743961353,0.567978014919063,0.43734879010902,"2"
"梓官區赤崁里",0.284073445050223,0.265402843601896,0.316776207176045,0.260567632850241,0.589903724134268,0.480897238711427,"3"
"梓官區赤西里",0.282353617571203,0.224380390024085,0.296092148089847,0.200935990338164,0.500126906929608,0.400918593467309,"2"
"梓官區大舍里",0.268470878535697,0.273094553647735,0.373588355634494,0.296346618357488,0.593419866796996,0.48959167503485,"3"
"梓官區典寶里",0.284073445050223,0.362831170849196,0.523071208268957,0.355223429951691,0.518609904126729,0.380428196751874,"5"
"梓官區茄苳里",0.280630374345194,0.241706161137441,0.261820130838271,0.30691425120773,0.539480868161916,0.386093138937262,"2"
"梓官區禮蚵里",0.250799133674352,0.205656126175122,0.143524813447783,0.35582729468599,0.612899026539419,0.454068208107181,"2"
"梓官區同安里",0.36598826071307,0.267189806541838,0.465959198126779,0.322463768115942,0.617179625397633,0.315554651650545,"1"
"梓官區信蚵里",0.223597762429716,0.245124698935592,0.326636140967975,0.319142512077295,0.431421920725959,0.578540165160394,"5"
"梓官區智蚵里",0.319424030274689,0.305415274648434,0.368589791320217,0.317481884057971,0.505676983014697,0.517141004944643,"5"
"梓官區中崙里",0.410180301025346,0.298267422888664,0.46434950571755,0.372433574879227,0.59381243245517,0.3733014706817,"5"
"梓官區梓和里",0.340607213550134,0.383653173801569,0.363981226786464,0.448973429951691,0.61179352354629,0.447555854974091,"5"
"梓官區梓平里",0.445124057509557,0.368580529873359,0.445530942259764,0.417723429951691,0.526401422041609,0.527407388576053,"5"
"梓官區梓信里",0.358136146678939,0.339212182425608,0.474445632128601,0.351751207729469,0.583566036968568,0.40793939316902,"5"
"梓官區梓義里",0.392166103521987,0.331675860461502,0.371204819667574,0.382397342995169,0.618383803561926,0.453165715447878,"3"
"左營區菜公里",0.669024752257737,0.568642685106052,0.67980022114642,0.569293478260869,0.39744298385902,0.418307466114155,"7"
"左營區城南里",0.342215467354586,0.344883847408904,0.364152090645066,0.447161835748792,0.813021350378336,0.405973399770352,"3"
"左營區崇實里",0.616768093701637,0.665837930230751,0.766015289262759,0.536684782608696,0.371267805844226,0.37270404596357,"7"
"左營區頂北里",0.278903701777171,0.377126874368736,0.373072137643306,0.422403381642512,0.790819942123972,0.38823285158021,"3"
"左營區頂西里",0.383016781353584,0.308911506487452,0.352748720127974,0.320199275362319,0.799165275304085,0.406558113324266,"3"
"左營區福山里",0.630706589102492,0.536555046227954,0.712720880601107,0.59375,0.329336329029487,0.381868795362967,"7"
"左營區光輝里",0.432184506822534,0.480459948721933,0.464069936856901,0.547101449275362,0.715347742972501,0.33317232525327,"4"
"左營區果峰里",0.343820745664638,0.294071944681843,0.177461196617458,0.485960144927536,0.837151189667416,0.305618758288738,"3"
"左營區果惠里",0.301086787783099,0.341853779815088,0.326418751649311,0.624849033816425,0.768557817511845,0.264798972937931,"3"
"左營區果貿里",0.464876353626683,0.48900629321731,0.440416730491551,0.629679951690821,0.799685783226485,0.340760890289942,"4"
"左營區海勝里",0.387603502232898,0.315515499961153,0.196813689911063,0.541213768115942,0.829577033609591,0.321715329240338,"3"
"左營區合群里",1,0.506176676248932,0.370092942122123,0.37530193236715,0.989265806630788,0.283064915915649,"6"
"左營區進學里",0.335764488350956,0.192059669023386,0.174501925823872,0.0914855072463768,0.652054892355911,0.184087317224051,"8"
"左營區莒光里",0.353390541343947,0.395851138217699,0.348098907738544,0.432669082125604,0.755469574251142,0.340188887900243,"3"
"左營區路東里",0.481456208673248,0.39289876466475,0.408023041210766,0.250452898550725,0.740090390150063,0.302148610457899,"1"
"左營區廟北里",0.168459986090059,0.209929298422811,0.178155825701424,0.300875603864734,0.790158429955247,0.404956506633109,"2"
"左營區廟東里",0.250799133674352,0.230362831170849,0.213977922592737,0.196256038647343,0.717406748930973,0.373589590403918,"2"
"左營區明建里",0.837355024985454,0.716339056794344,0.671568287795551,0.458182367149758,0.660994263864663,0.405448004982776,"6"
"左營區埤北里",0.358136146678939,0.187398026571362,0.409302564194972,0.266455314009662,0.827005273301461,0.20758178574909,"1"
"左營區埤東里",0.282353617571203,0.267267500582705,0.429758900035698,0.26917270531401,0.832050613976264,0.312165007859737,"1"
"左營區埤西里",0.282353617571203,0.362287312563126,0.317122139723056,0.324124396135266,0.814605438493701,0.427751861126294,"3"
"左營區屏山里",0.354975295536266,0.268277523113977,0.409531674662776,0.567934782608696,0.780597952466613,0.327287056221479,"3"
"左營區廍北里",0.421985281482233,0.233082122601196,0.257871395483953,0.259510869565217,0.817985378371494,0.26013821272557,"8"
"左營區廍南里",0.264965206376316,0.310931551549996,0.216662156514756,0.205012077294686,0.783440387087959,0.109938859300123,"8"
"左營區聖后里",0.204977891669124,0.25654572294305,0.31614590445303,0.335295893719807,0.782674003211286,0.292522022092003,"8"
"左營區聖南里",0.381482470292251,0.336104420790925,0.267741531502005,0.367300724637681,0.728672326880309,0.370746526674378,"3"
"左營區聖西里",0.294321430472799,0.347059280553182,0.287698484567976,0.0439311594202899,0.792257254716448,0.276794074902654,"8"
"左營區尾北里",0.401219952760811,0.349778571983529,0.439292892737667,0.346618357487923,0.674219769828274,0.435963273209527,"3"
"左營區尾南里",0.206857963215322,0.206355372542926,0.347351059344731,0.33756038647343,0.828637465497565,0.386465999754251,"3"
"左營區尾西里",0.294321430472799,0.339289876466475,0.382315181274115,0.429649758454106,0.823876482143141,0.483253041146039,"3"
"左營區祥和里",0.447973494156184,0.166498329578121,0.454538410897317,0.403381642512077,0.99461518922962,0.226258723036443,"1"
"左營區新光里",0.622603036197056,0.584492269442934,0.651309034770168,0.569293478260869,0.455667888109837,0.405727650595518,"7"
"左營區新上里",0.660159769095383,0.662497086473467,0.646449254866467,0.618055555555556,0.462240882159913,0.507705084041981,"6"
"左營區新下里",0.613248199709575,0.597001010022531,0.630179433908002,0.605827294685991,0.533918629575531,0.413290793303759,"6"
"左營區新中里",0.436519167024159,0.440680599797995,0.489811398837804,0.4368961352657,0.57085760679914,0.471893497392093,"5"
"左營區永清里",0.624345894524793,0.327169606091213,0.853223768120044,0.290307971014493,0.613676749027811,0.237872490074699,"7"
"左營區中北里",0.330894582138373,0.214357858752234,0.273050388072074,0.48792270531401,0.83026866643929,0.335473045976281,"3"
"左營區中南里",0.319424030274689,0.223758837697149,0.36246003499513,0.0670289855072464,0.799303631214055,0.402388851461572,"8"
"左營區自助里",0.477340852282528,0.546810659622407,0.380948937524089,0.296346618357488,0.568769715538524,0.483702168948321,"5"
