YM,CODEBASE,kW,COUNT,CITY,AREA,CODE1,CODE2,VILLCODE
10507,A6312-0179-00,53683,76,臺北市,北投區,A6312-09-009,A6312-09,A6312-029-00
10506,A6312-0180-00,51627,74,臺北市,北投區,A6312-15-002,A6312-15,A6312-036-00
10507,A6312-0181-00,99086,87,臺北市,北投區,A6312-14-005,A6312-14,A6312-029-00
10507,A6312-0182-00,75245,74,臺北市,北投區,A6312-17-001,A6312-17,A6312-028-00
10506,A6312-0182-00,5812,1,臺北市,北投區,A6312-17-001,A6312-17,A6312-028-00
10507,A6312-0183-00,2371,4,臺北市,北投區,A6312-15-002,A6312-15,A6312-036-00
10506,A6312-0183-00,62375,101,臺北市,北投區,A6312-15-002,A6312-15,A6312-036-00
10507,A6312-0184-00,143766,100,臺北市,北投區,A6312-14-004,A6312-14,A6312-028-00
10507,A6312-0185-00,24095,16,臺北市,北投區,A6312-02-008,A6312-02,A6312-026-00
10507,A6312-0186-00,74801,100,臺北市,北投區,A6312-11-008,A6312-11,A6312-033-00
10507,A6312-0187-00,83183,120,臺北市,北投區,A6312-16-002,A6312-16,A6312-029-00
10507,A6312-0188-00,101596,145,臺北市,北投區,A6312-18-001,A6312-18,A6312-033-00
10506,A6312-0189-00,52068,14,臺北市,北投區,A6312-07-009,A6312-07,A6312-036-00
10507,A6312-0190-00,18235,24,臺北市,北投區,A6312-16-001,A6312-16,A6312-027-00
10506,A6312-0191-00,71959,122,臺北市,北投區,A6312-15-003,A6312-15,A6312-036-00
10507,A6312-0192-00,70519,62,臺北市,北投區,A6312-17-001,A6312-17,A6312-028-00
10507,A6312-0193-00,50621,50,臺北市,北投區,A6312-07-010,A6312-07,A6312-033-00
10506,A6312-0193-00,525,1,臺北市,北投區,A6312-07-010,A6312-07,A6312-033-00
10507,A6312-0194-00,32155,63,臺北市,北投區,A6312-10-008,A6312-10,A6312-027-00
10507,A6312-0195-00,150902,108,臺北市,北投區,A6312-14-006,A6312-14,A6312-029-00
10506,A6312-0195-00,307,1,臺北市,北投區,A6312-14-006,A6312-14,A6312-029-00
10507,A6312-0196-00,270,2,臺北市,北投區,A6312-13-005,A6312-13,A6312-036-00
10506,A6312-0196-00,72554,105,臺北市,北投區,A6312-13-005,A6312-13,A6312-036-00
10507,A6312-0197-00,326432,368,臺北市,北投區,A6312-12-005,A6312-12,A6312-026-00
10506,A6312-0197-00,40,1,臺北市,北投區,A6312-12-005,A6312-12,A6312-026-00
10507,A6312-0198-00,4816,3,臺北市,北投區,A6312-16-004,A6312-16,A6312-027-00
10507,A6312-0199-00,8520,2,臺北市,北投區,A6312-15-004,A6312-15,A6312-036-00
10506,A6312-0199-00,118228,194,臺北市,北投區,A6312-15-004,A6312-15,A6312-036-00
10507,A6312-0200-00,100297,94,臺北市,北投區,A6312-14-007,A6312-14,A6312-029-00
10506,A6312-0200-00,447,1,臺北市,北投區,A6312-14-007,A6312-14,A6312-029-00
10507,A6312-0201-00,53165,87,臺北市,北投區,A6312-16-003,A6312-16,A6312-027-00
10507,A6312-0203-00,151126,95,臺北市,北投區,A6312-14-008,A6312-14,A6312-028-00
10507,A6312-0204-00,88500,170,臺北市,北投區,A6312-10-008,A6312-10,A6312-027-00
10506,A6312-0204-00,1815,2,臺北市,北投區,A6312-10-008,A6312-10,A6312-027-00
10506,A6312-0205-00,78884,160,臺北市,北投區,A6312-13-006,A6312-13,A6312-035-00
10507,A6312-0206-00,15680,5,臺北市,北投區,A6312-13-007,A6312-13,A6312-035-00
10506,A6312-0206-00,84924,406,臺北市,北投區,A6312-13-007,A6312-13,A6312-035-00
10507,A6312-0207-00,124323,199,臺北市,北投區,A6312-12-006,A6312-12,A6312-026-00
10507,A6312-0208-00,13924,17,臺北市,北投區,A6312-16-004,A6312-16,A6312-027-00
10507,A6312-0209-00,58285,74,臺北市,北投區,A6312-19-001,A6312-19,A6312-026-00
10506,A6312-0209-00,815,4,臺北市,北投區,A6312-19-001,A6312-19,A6312-026-00
10507,A6312-0210-00,29162,30,臺北市,北投區,A6312-17-001,A6312-17,A6312-028-00
10507,A6312-0211-00,156531,222,臺北市,北投區,A6312-17-002,A6312-17,A6312-028-00
10507,A6312-0212-00,960,1,臺北市,北投區,A6312-07-009,A6312-07,A6312-036-00
10506,A6312-0212-00,37961,71,臺北市,北投區,A6312-07-009,A6312-07,A6312-036-00
10507,A6312-0213-00,54207,40,臺北市,北投區,A6312-17-003,A6312-17,A6312-028-00
10507,A6312-0214-00,40,1,臺北市,北投區,A6312-15-006,A6312-15,A6312-036-00
10506,A6312-0214-00,59701,77,臺北市,北投區,A6312-15-006,A6312-15,A6312-036-00
10507,A6312-0215-00,844,4,臺北市,北投區,A6312-13-008,A6312-13,A6312-035-00
10506,A6312-0215-00,77816,130,臺北市,北投區,A6312-13-008,A6312-13,A6312-035-00
10507,A6312-0216-00,2626,3,臺北市,北投區,A6312-07-011,A6312-07,A6312-037-00
10506,A6312-0216-00,12907,16,臺北市,北投區,A6312-07-011,A6312-07,A6312-037-00
10506,A6312-0217-00,93817,140,臺北市,北投區,A6312-15-005,A6312-15,A6312-036-00
10507,A6312-0218-00,73334,98,臺北市,北投區,A6312-18-002,A6312-18,A6312-033-00
10506,A6312-0218-00,496,1,臺北市,北投區,A6312-18-002,A6312-18,A6312-033-00
10507,A6312-0219-00,67989,58,臺北市,北投區,A6312-10-008,A6312-10,A6312-027-00
10506,A6312-0219-00,551,2,臺北市,北投區,A6312-10-008,A6312-10,A6312-027-00
10507,A6312-0220-00,112502,112,臺北市,北投區,A6312-17-004,A6312-17,A6312-028-00
10507,A6312-0221-00,88034,105,臺北市,北投區,A6312-14-008,A6312-14,A6312-028-00
10507,A6312-0222-00,327276,52,臺北市,北投區,A6312-02-009,A6312-02,A6312-009-00
10506,A6312-0222-00,253,2,臺北市,北投區,A6312-02-009,A6312-02,A6312-009-00
10507,A6312-0223-00,255760,340,臺北市,北投區,A6312-18-003,A6312-18,A6312-033-00
10506,A6312-0223-00,873,2,臺北市,北投區,A6312-18-003,A6312-18,A6312-033-00
10507,A6312-0224-00,46977,57,臺北市,北投區,A6312-17-003,A6312-17,A6312-028-00
10507,A6312-0225-00,47305,6,臺北市,北投區,A6312-15-007,A6312-15,A6312-036-00
10506,A6312-0225-00,68048,87,臺北市,北投區,A6312-15-007,A6312-15,A6312-036-00
10507,A6312-0226-00,49132,72,臺北市,北投區,A6312-12-006,A6312-12,A6312-026-00
10507,A6312-0227-00,68762,95,臺北市,北投區,A6312-16-008,A6312-16,A6312-027-00
10506,A6312-0227-00,106,1,臺北市,北投區,A6312-16-008,A6312-16,A6312-027-00
10507,A6312-0228-00,21793,2,臺北市,北投區,A6312-15-006,A6312-15,A6312-036-00
10506,A6312-0228-00,38155,82,臺北市,北投區,A6312-15-006,A6312-15,A6312-036-00
10507,A6312-0229-00,69301,75,臺北市,北投區,A6312-16-005,A6312-16,A6312-027-00
10507,A6312-0230-00,175034,277,臺北市,北投區,A6312-16-006,A6312-16,A6312-027-00
10507,A6312-0231-00,96540,111,臺北市,北投區,A6312-17-005,A6312-17,A6312-028-00
10506,A6312-0232-00,89981,114,臺北市,北投區,A6312-13-009,A6312-13,A6312-034-00
10507,A6312-0233-00,73313,84,臺北市,北投區,A6312-17-006,A6312-17,A6312-028-00
10507,A6312-0234-00,85658,97,臺北市,北投區,A6312-14-009,A6312-14,A6312-028-00
10507,A6312-0235-00,155316,144,臺北市,北投區,A6312-16-007,A6312-16,A6312-027-00
10506,A6312-0235-00,1253,2,臺北市,北投區,A6312-16-007,A6312-16,A6312-027-00
10507,A6312-0236-00,73185,60,臺北市,北投區,A6312-07-010,A6312-07,A6312-033-00
10506,A6312-0236-00,957,3,臺北市,北投區,A6312-07-010,A6312-07,A6312-033-00
10507,A6312-0237-00,5152,3,臺北市,北投區,A6312-13-009,A6312-13,A6312-034-00
10506,A6312-0237-00,77982,88,臺北市,北投區,A6312-13-009,A6312-13,A6312-034-00
10507,A6312-0238-00,33303,16,臺北市,北投區,A6312-16-008,A6312-16,A6312-027-00
10507,A6312-0239-00,3217,2,臺北市,北投區,A6312-21-001,A6312-21,A6312-036-00
10506,A6312-0239-00,64233,95,臺北市,北投區,A6312-21-001,A6312-21,A6312-036-00
10507,A6312-0240-00,97469,126,臺北市,北投區,A6312-12-007,A6312-12,A6312-026-00
10507,A6312-0241-00,128583,160,臺北市,北投區,A6312-16-006,A6312-16,A6312-027-00
10506,A6312-0241-00,620,1,臺北市,北投區,A6312-16-006,A6312-16,A6312-027-00
10507,A6312-0242-00,202,1,臺北市,北投區,A6312-15-008,A6312-15,A6312-036-00
10506,A6312-0242-00,92179,100,臺北市,北投區,A6312-15-008,A6312-15,A6312-036-00
10507,A6312-0243-00,69911,91,臺北市,北投區,A6312-18-004,A6312-18,A6312-033-00
10506,A6312-0243-00,40,1,臺北市,北投區,A6312-18-004,A6312-18,A6312-033-00
10506,A6312-0244-00,95166,118,臺北市,北投區,A6312-20-001,A6312-20,A6312-034-00
10507,A6312-0245-00,106672,107,臺北市,北投區,A6312-17-007,A6312-17,A6312-028-00
10506,A6312-0245-00,563,1,臺北市,北投區,A6312-17-007,A6312-17,A6312-028-00
10507,A6312-0246-00,547845,199,臺北市,北投區,A6312-16-008,A6312-16,A6312-027-00
10506,A6312-0247-00,32305,26,臺北市,北投區,A6312-21-001,A6312-21,A6312-036-00
10507,A6312-0248-00,95162,103,臺北市,北投區,A6312-17-008,A6312-17,A6312-028-00
10507,A6312-0249-00,65414,77,臺北市,北投區,A6312-17-009,A6312-17,A6312-028-00
10507,A6312-0250-00,161195,142,臺北市,北投區,A6312-16-009,A6312-16,A6312-027-00
10506,A6312-0251-00,40405,63,臺北市,北投區,A6312-21-002,A6312-21,A6312-036-00
10507,A6312-0252-00,66370,34,臺北市,北投區,A6312-19-001,A6312-19,A6312-026-00
10507,A6312-0253-00,19749,2,臺北市,北投區,A6312-15-009,A6312-15,A6312-036-00
10506,A6312-0253-00,74421,108,臺北市,北投區,A6312-15-009,A6312-15,A6312-036-00
10507,A6312-0254-00,71497,90,臺北市,北投區,A6312-20-002,A6312-20,A6312-033-00
10506,A6312-0254-00,400,1,臺北市,北投區,A6312-20-002,A6312-20,A6312-033-00
10507,A6312-0255-00,44842,59,臺北市,北投區,A6312-16-010,A6312-16,A6312-027-00
10506,A6312-0255-00,40,1,臺北市,北投區,A6312-16-010,A6312-16,A6312-027-00
10507,A6312-0256-00,102507,128,臺北市,北投區,A6312-16-010,A6312-16,A6312-027-00
10506,A6312-0256-00,444,1,臺北市,北投區,A6312-16-010,A6312-16,A6312-027-00
10507,A6312-0257-00,45180,3,臺北市,北投區,A6312-20-003,A6312-20,A6312-034-00
10506,A6312-0257-00,75014,96,臺北市,北投區,A6312-20-003,A6312-20,A6312-034-00
10507,A6312-0258-00,3238,3,臺北市,北投區,A6312-20-005,A6312-20,A6312-034-00
10506,A6312-0258-00,67359,74,臺北市,北投區,A6312-20-005,A6312-20,A6312-034-00
10506,A6312-0259-00,19815,35,臺北市,北投區,A6312-21-002,A6312-21,A6312-036-00
10507,A6312-0260-00,92738,114,臺北市,北投區,A6312-18-005,A6312-18,A6312-033-00
10507,A6312-0261-00,150876,108,臺北市,北投區,A6312-22-001,A6312-22,A6312-028-00
10506,A6312-0262-00,52856,93,臺北市,北投區,A6312-21-003,A6312-21,A6312-036-00
10507,A6312-0263-00,161055,124,臺北市,北投區,A6312-20-004,A6312-20,A6312-033-00
10507,A6312-0264-00,23653,19,臺北市,北投區,A6312-17-009,A6312-17,A6312-028-00
10506,A6312-0264-00,50,1,臺北市,北投區,A6312-17-009,A6312-17,A6312-028-00
10507,A6312-0265-00,117199,180,臺北市,北投區,A6312-19-002,A6312-19,A6312-027-00
10507,A6312-0266-00,53689,95,臺北市,北投區,A6312-19-002,A6312-19,A6312-027-00
10507,A6312-0267-00,183180,96,臺北市,北投區,A6312-19-002,A6312-19,A6312-027-00
10506,A6312-0267-00,586,1,臺北市,北投區,A6312-19-002,A6312-19,A6312-027-00
10507,A6312-0268-00,2900,4,臺北市,北投區,A6312-19-002,A6312-19,A6312-027-00
10507,A6312-0269-00,80099,93,臺北市,北投區,A6312-18-006,A6312-18,A6312-033-00
10506,A6312-0269-00,40,1,臺北市,北投區,A6312-18-006,A6312-18,A6312-033-00
10506,A6312-0270-00,26687,51,臺北市,北投區,A6312-21-004,A6312-21,A6312-036-00
10506,A6312-0272-00,47089,62,臺北市,北投區,A6312-20-006,A6312-20,A6312-034-00
10507,A6312-0273-00,49309,5,臺北市,北投區,A6312-02-008,A6312-02,A6312-026-00
10506,A6312-0274-00,25538,41,臺北市,北投區,A6312-20-005,A6312-20,A6312-034-00
10507,A6312-0275-00,35548,7,臺北市,北投區,A6312-12-007,A6312-12,A6312-026-00
10507,A6312-0276-00,189268,307,臺北市,北投區,A6312-12-008,A6312-12,A6312-026-00
10507,A6312-0277-00,110036,24,臺北市,北投區,A6312-02-009,A6312-02,A6312-009-00
10506,A6312-0277-00,16894,20,臺北市,北投區,A6312-02-009,A6312-02,A6312-009-00
10507,A6312-0278-00,13865,1,臺北市,北投區,A6312-20-007,A6312-20,A6312-034-00
10506,A6312-0278-00,63270,80,臺北市,北投區,A6312-20-007,A6312-20,A6312-034-00
10507,A6312-0279-00,62723,30,臺北市,北投區,A6312-18-006,A6312-18,A6312-033-00
10506,A6312-0280-00,41945,82,臺北市,北投區,A6312-20-006,A6312-20,A6312-034-00
10507,A6312-0281-00,12360,3,臺北市,北投區,A6312-21-004,A6312-21,A6312-036-00
10506,A6312-0281-00,61357,85,臺北市,北投區,A6312-21-004,A6312-21,A6312-036-00
10506,A6312-0283-00,9869,15,臺北市,北投區,A6312-21-006,A6312-21,A6312-037-00
10507,A6312-0284-00,1520,1,臺北市,北投區,A6312-32-003,A6312-32,A6312-034-00
10506,A6312-0284-00,27597,25,臺北市,北投區,A6312-32-003,A6312-32,A6312-034-00
10507,A6312-0285-00,55499,55,臺北市,北投區,A6312-22-002,A6312-22,A6312-023-00
10507,A6312-0286-00,48042,75,臺北市,北投區,A6312-22-003,A6312-22,A6312-023-00
10506,A6312-0286-00,934,2,臺北市,北投區,A6312-22-003,A6312-22,A6312-023-00
10507,A6312-0287-00,71571,92,臺北市,北投區,A6312-22-004,A6312-22,A6312-023-00
10507,A6312-0288-00,90313,81,臺北市,北投區,A6312-19-003,A6312-19,A6312-025-00
10506,A6312-0289-00,32510,55,臺北市,北投區,A6312-20-007,A6312-20,A6312-034-00
10507,A6312-0290-00,34482,44,臺北市,北投區,A6312-23-001,A6312-23,A6312-023-00
10507,A6312-0292-00,96513,32,臺北市,北投區,A6312-19-002,A6312-19,A6312-027-00
10506,A6312-0293-00,88143,129,臺北市,北投區,A6312-21-005,A6312-21,A6312-036-00
10507,A6312-0294-00,53336,71,臺北市,北投區,A6312-23-002,A6312-23,A6312-023-00
10507,A6312-0295-00,37226,6,臺北市,北投區,A6312-20-008,A6312-20,A6312-034-00
10506,A6312-0295-00,109404,118,臺北市,北投區,A6312-20-008,A6312-20,A6312-034-00
10506,A6312-0297-00,35070,57,臺北市,北投區,A6312-21-005,A6312-21,A6312-036-00
10507,A6312-0298-00,207904,340,臺北市,北投區,A6312-19-006,A6312-19,A6312-025-00
10507,A6312-0299-00,318194,72,臺北市,北投區,A6312-19-005,A6312-19,A6312-023-00
10506,A6312-0299-00,8418,5,臺北市,北投區,A6312-19-005,A6312-19,A6312-023-00
10507,A6312-0300-00,47833,4,臺北市,北投區,A6312-21-006,A6312-21,A6312-037-00
10506,A6312-0300-00,74741,134,臺北市,北投區,A6312-21-006,A6312-21,A6312-037-00
10507,A6312-0301-00,36735,50,臺北市,北投區,A6312-22-005,A6312-22,A6312-023-00
10506,A6312-0302-00,133821,182,臺北市,北投區,A6312-23-003,A6312-23,A6312-034-00
10506,A6312-0304-00,59827,88,臺北市,北投區,A6312-20-009,A6312-20,A6312-034-00
10507,A6312-0305-00,98908,179,臺北市,北投區,A6312-19-005,A6312-19,A6312-023-00
10506,A6312-0305-00,1995,2,臺北市,北投區,A6312-19-005,A6312-19,A6312-023-00
10506,A6312-0306-00,21864,36,臺北市,北投區,A6312-21-007,A6312-21,A6312-036-00
10507,A6312-0307-00,48697,64,臺北市,北投區,A6312-23-002,A6312-23,A6312-023-00
10506,A6312-0307-00,2192,1,臺北市,北投區,A6312-23-002,A6312-23,A6312-023-00
10507,A6312-0308-00,0,1,臺北市,北投區,A6312-21-007,A6312-21,A6312-036-00
10506,A6312-0308-00,83885,137,臺北市,北投區,A6312-21-007,A6312-21,A6312-036-00
10507,A6312-0309-00,167429,131,臺北市,北投區,A6312-19-004,A6312-19,A6312-023-00
10507,A6312-0310-00,129189,59,臺北市,北投區,A6312-19-004,A6312-19,A6312-023-00
10507,A6312-0311-00,63014,114,臺北市,北投區,A6312-19-006,A6312-19,A6312-025-00
10507,A6312-0312-00,35099,28,臺北市,北投區,A6312-22-008,A6312-22,A6312-023-00
10507,A6312-0313-00,306661,203,臺北市,北投區,A6312-22-006,A6312-22,A6312-023-00
10506,A6312-0313-00,2040,2,臺北市,北投區,A6312-22-006,A6312-22,A6312-023-00
10507,A6312-0314-00,186203,317,臺北市,北投區,A6312-22-008,A6312-22,A6312-023-00
10506,A6312-0314-00,2347,2,臺北市,北投區,A6312-22-008,A6312-22,A6312-023-00
10507,A6312-0315-00,48298,59,臺北市,北投區,A6312-22-005,A6312-22,A6312-023-00
10506,A6312-0315-00,525,1,臺北市,北投區,A6312-22-005,A6312-22,A6312-023-00
10507,A6312-0316-00,139448,116,臺北市,北投區,A6312-24-001,A6312-24,A6312-023-00
10507,A6312-0317-00,99508,242,臺北市,北投區,A6312-19-007,A6312-19,A6312-023-00
10506,A6312-0318-00,20243,29,臺北市,北投區,A6312-23-004,A6312-23,A6312-034-00
10507,A6312-0319-00,10216,2,臺北市,北投區,A6312-22-007,A6312-22,A6312-023-00
10507,A6312-0320-00,36543,52,臺北市,北投區,A6312-24-002,A6312-24,A6312-023-00
10507,A6312-0321-00,73646,117,臺北市,北投區,A6312-19-007,A6312-19,A6312-023-00
10507,A6312-0322-00,150530,227,臺北市,北投區,A6312-19-008,A6312-19,A6312-025-00
10506,A6312-0323-00,4000,3,臺北市,北投區,A6312-07-011,A6312-07,A6312-037-00
10507,A6312-0324-00,40,1,臺北市,北投區,A6312-23-008,A6312-23,A6312-024-00
10506,A6312-0324-00,61690,50,臺北市,北投區,A6312-23-008,A6312-23,A6312-024-00
10506,A6312-0325-00,27017,38,臺北市,北投區,A6312-23-004,A6312-23,A6312-034-00
10507,A6312-0326-00,64680,70,臺北市,北投區,A6312-02-008,A6312-02,A6312-026-00
10506,A6312-0327-00,28077,24,臺北市,北投區,A6312-21-006,A6312-21,A6312-037-00
10507,A6312-0328-00,150452,148,臺北市,北投區,A6312-22-011,A6312-22,A6312-023-00
10506,A6312-0328-00,3278,1,臺北市,北投區,A6312-22-011,A6312-22,A6312-023-00
10507,A6312-0329-00,16089,4,臺北市,北投區,A6312-23-005,A6312-23,A6312-034-00
10506,A6312-0329-00,85183,130,臺北市,北投區,A6312-23-005,A6312-23,A6312-034-00
10507,A6312-0330-00,24503,42,臺北市,北投區,A6312-19-009,A6312-19,A6312-025-00
10506,A6312-0330-00,40,1,臺北市,北投區,A6312-19-009,A6312-19,A6312-025-00
10506,A6312-0331-00,7473,6,臺北市,北投區,A6312-32-001,A6312-32,A6312-036-00
10507,A6312-0332-00,126065,96,臺北市,北投區,A6312-24-002,A6312-24,A6312-023-00
10507,A6312-0333-00,151,1,臺北市,北投區,A6312-23-006,A6312-23,A6312-024-00
10506,A6312-0333-00,90798,138,臺北市,北投區,A6312-23-006,A6312-23,A6312-024-00
10507,A6312-0334-00,108239,104,臺北市,北投區,A6312-25-001,A6312-25,A6312-025-00
10506,A6312-0334-00,106,1,臺北市,北投區,A6312-25-001,A6312-25,A6312-025-00
10507,A6312-0335-00,4604,2,臺北市,北投區,A6312-24-003,A6312-24,A6312-024-00
10506,A6312-0335-00,86220,134,臺北市,北投區,A6312-24-003,A6312-24,A6312-024-00
10506,A6312-0336-00,69217,111,臺北市,北投區,A6312-23-007,A6312-23,A6312-024-00
10507,A6312-0339-00,101400,82,臺北市,北投區,A6312-22-009,A6312-22,A6312-023-00
10507,A6312-0340-00,30136,38,臺北市,北投區,A6312-25-001,A6312-25,A6312-025-00
10507,A6312-0341-00,239705,383,臺北市,北投區,A6312-22-008,A6312-22,A6312-023-00
10506,A6312-0341-00,1238,2,臺北市,北投區,A6312-22-008,A6312-22,A6312-023-00
10507,A6312-0342-00,10190,3,臺北市,北投區,A6312-24-005,A6312-24,A6312-024-00
10506,A6312-0342-00,104152,124,臺北市,北投區,A6312-24-005,A6312-24,A6312-024-00
10506,A6312-0343-00,53649,83,臺北市,北投區,A6312-23-008,A6312-23,A6312-024-00
10506,A6312-0344-00,6392,11,臺北市,北投區,A6312-26-001,A6312-26,A6312-037-00
10507,A6312-0346-00,66457,76,臺北市,北投區,A6312-25-002,A6312-25,A6312-025-00
